provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase,datar_tahunan,belum_final
Kalimantan Timur,17,2024,1,Januari,13,Pendapatan Hibah,13861535964.0,1818080000.0,13.12,False,False
Kalimantan Timur,17,2024,2,Februari,14,Pendapatan Hibah,13861535964.0,3162800000.0,22.82,False,False
Kalimantan Timur,17,2024,4,April,16,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,5,Mei,17,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,6,Juni,18,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,7,Juli,19,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,8,Agustus,20,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,9,September,21,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,10,Oktober,22,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,11,November,23,Pendapatan Hibah,13861535964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,12,Desember,24,Pendapatan Hibah,13861535964.0,22834925000.0,164.74,False,False
Kalimantan Timur,17,2025,1,Januari,25,Pendapatan Hibah,13864392517.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,2,Februari,26,Pendapatan Hibah,13864392517.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,3,Maret,27,Pendapatan Hibah,13864392517.0,4091225000.0,29.51,False,False
Kalimantan Timur,17,2025,4,April,28,Pendapatan Hibah,13864392517.0,5243165000.0,37.82,False,False
Kalimantan Timur,17,2025,5,Mei,29,Pendapatan Hibah,13864392517.0,6492320000.0,46.83,False,False
Kalimantan Timur,17,2025,6,Juni,30,Pendapatan Hibah,13864392517.0,7707115000.0,55.59,False,False
Kalimantan Timur,17,2025,7,Juli,31,Pendapatan Hibah,13864392517.0,9083810000.0,65.52,False,False
Kalimantan Timur,17,2025,8,Agustus,32,Pendapatan Hibah,13864392517.0,12677560000.0,91.44,False,False
Kalimantan Timur,17,2025,9,September,33,Pendapatan Hibah,13864392517.0,14185820000.0,102.32,False,False
Kalimantan Timur,17,2025,10,Oktober,34,Pendapatan Hibah,13864392517.0,15647675000.0,112.86,False,False
Kalimantan Timur,17,2025,11,November,35,Pendapatan Hibah,13864392517.0,16959155000.0,122.32,False,False
Kalimantan Timur,17,2025,12,Desember,36,Pendapatan Hibah,13864392517.0,18671285000.0,134.67,False,False
Kalimantan Timur,17,2026,1,Januari,37,Pendapatan Hibah,29805805044.0,1298865000.0,4.36,False,False
Kalimantan Timur,17,2026,2,Februari,38,Pendapatan Hibah,29805805044.0,2393335000.0,8.03,False,False
Kalimantan Timur,17,2026,3,Maret,39,Pendapatan Hibah,29805805044.0,3395660000.0,11.39,False,False
Kalimantan Timur,17,2026,4,April,40,Pendapatan Hibah,29805805044.0,4744795000.0,15.92,False,False
Kalimantan Timur,17,2026,5,Mei,41,Pendapatan Hibah,29805805044.0,5751625000.0,19.3,False,False
Kalimantan Timur,17,2026,6,Juni,42,Pendapatan Hibah,29805805044.0,6888515000.0,23.11,False,False
Kalimantan Timur,17,2026,7,Juli,43,Pendapatan Hibah,29805805044.0,8007295000.0,26.86,False,False
Kalimantan Timur,17,2026,8,Agustus,44,Pendapatan Hibah,29805805044.0,8838950000.0,29.66,False,False
Kalimantan Timur,17,2026,9,September,45,Pendapatan Hibah,29805805044.0,8885440000.0,29.81,False,False
Kalimantan Timur,17,2026,10,Oktober,46,Pendapatan Hibah,29805805044.0,8885440000.0,29.81,False,True
Kalimantan Timur,17,2026,11,November,47,Pendapatan Hibah,29805805044.0,8885440000.0,29.81,False,True
Kalimantan Timur,17,2026,12,Desember,48,Pendapatan Hibah,29805805044.0,8885440000.0,29.81,False,True
Kalimantan Timur,17,2023,1,Januari,1,Pendapatan Lainnya,13858680000.0,1360700000.0,9.82,False,False
Kalimantan Timur,17,2023,2,Februari,2,Pendapatan Lainnya,13858680000.0,2449440000.0,17.67,False,False
Kalimantan Timur,17,2023,3,Maret,3,Pendapatan Lainnya,13858680000.0,73016565000.0,526.87,False,False
Kalimantan Timur,17,2023,4,April,4,Pendapatan Lainnya,13858680000.0,74203140000.0,535.43,False,False
Kalimantan Timur,17,2023,5,Mei,5,Pendapatan Lainnya,13858680000.0,74203140000.0,535.43,False,False
Kalimantan Timur,17,2023,6,Juni,6,Pendapatan Lainnya,13858680000.0,75612880000.0,545.6,False,False
Kalimantan Timur,17,2023,7,Juli,7,Pendapatan Lainnya,13858680000.0,77825267000.0,561.56,False,False
Kalimantan Timur,17,2023,8,Agustus,8,Pendapatan Lainnya,13858680000.0,82896226944.0,598.15,False,False
Kalimantan Timur,17,2023,9,September,9,Pendapatan Lainnya,13858680000.0,401192356842.0,2.89488,False,False
Kalimantan Timur,17,2023,11,November,11,Pendapatan Lainnya,13858680000.0,402856596842.0,2.90689,False,False
Kalimantan Timur,17,2023,12,Desember,12,Pendapatan Lainnya,13858680000.0,407505862842.0,2.94044,False,False
Kalimantan Timur,17,2024,1,Januari,13,Pendapatan Lainnya,649047135964.0,1818080000.0,0.28,False,False
Kalimantan Timur,17,2024,2,Februari,14,Pendapatan Lainnya,649047135964.0,3162800000.0,0.49,False,False
Kalimantan Timur,17,2024,4,April,16,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,5,Mei,17,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,6,Juni,18,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,7,Juli,19,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,8,Agustus,20,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,9,September,21,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,10,Oktober,22,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,11,November,23,Pendapatan Lainnya,649047135964.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,12,Desember,24,Pendapatan Lainnya,649047135964.0,22834925000.0,3.52,False,False
Kalimantan Timur,17,2025,1,Januari,25,Pendapatan Lainnya,202050395141.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,2,Februari,26,Pendapatan Lainnya,202050395141.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,3,Maret,27,Pendapatan Lainnya,202050395141.0,4091225000.0,2.02,False,False
Kalimantan Timur,17,2025,4,April,28,Pendapatan Lainnya,202050395141.0,5243165000.0,2.59,False,False
Kalimantan Timur,17,2025,5,Mei,29,Pendapatan Lainnya,202050395141.0,188843334457.0,93.46,False,False
Kalimantan Timur,17,2025,6,Juni,30,Pendapatan Lainnya,202050395141.0,7707115000.0,3.81,False,False
Kalimantan Timur,17,2025,7,Juli,31,Pendapatan Lainnya,202050395141.0,279755749384.0,138.46,False,False
Kalimantan Timur,17,2025,8,Agustus,32,Pendapatan Lainnya,202050395141.0,283349499384.0,140.24,False,False
Kalimantan Timur,17,2025,9,September,33,Pendapatan Lainnya,202050395141.0,284901311961.0,141.01,False,False
Kalimantan Timur,17,2025,10,Oktober,34,Pendapatan Lainnya,202050395141.0,286363166961.0,141.73,False,False
