Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,datar_tahunan,belum_final,Tanggal,Persentase_YTD
Kalimantan Utara,34,2025,1,Januari,25,Retribusi Daerah,12522785602.0,1006245430.0,8.04,False,False,2025-01-01,8.04
Kalimantan Utara,34,2025,2,Februari,26,Retribusi Daerah,12522785602.0,846197501.0,14.79,False,False,2025-02-01,14.79
Kalimantan Utara,34,2025,3,Maret,27,Retribusi Daerah,12522785602.0,1042003846.0,23.11,False,False,2025-03-01,23.11
Kalimantan Utara,34,2025,4,April,28,Retribusi Daerah,12522785602.0,1020130096.0,31.26,False,False,2025-04-01,31.26
Kalimantan Utara,34,2025,5,Mei,29,Retribusi Daerah,12522785602.0,873865595.25,38.24,False,False,2025-05-01,38.24
Kalimantan Utara,34,2025,6,Juni,30,Retribusi Daerah,12522785602.0,969761718.0,45.98,False,False,2025-06-01,45.98
Kalimantan Utara,34,2025,7,Juli,31,Retribusi Daerah,12522785602.0,934203911.0,53.44,False,False,2025-07-01,53.44
Kalimantan Utara,34,2025,8,Agustus,32,Retribusi Daerah,12522785602.0,932625770.0,60.89,False,False,2025-08-01,60.89
Kalimantan Utara,34,2025,9,September,33,Retribusi Daerah,12522785602.0,1019441192.0,69.03,False,False,2025-09-01,69.03
Kalimantan Utara,34,2025,10,Oktober,34,Retribusi Daerah,12522785602.0,1039634723.0,77.33,False,False,2025-10-01,77.33
Kalimantan Utara,34,2025,11,November,35,Retribusi Daerah,12522785602.0,160035152634.19,1.35528,False,False,2025-11-01,1.35528
Kalimantan Utara,34,2025,12,Desember,36,Retribusi Daerah,12522785602.0,34201652960.51999,1.6284,False,False,2025-12-01,1.6284
Kalimantan Utara,34,2023,1,Januari,1,Total Belanja Daerah,2997361701915.0,14771988459.0,0.49,False,False,2023-01-01,0.49
Kalimantan Utara,34,2023,2,Februari,2,Total Belanja Daerah,2997361701915.0,146324804489.0,5.37,False,False,2023-02-01,5.37
Kalimantan Utara,34,2023,3,Maret,3,Total Belanja Daerah,2997361701915.0,152248097277.0,10.45,False,False,2023-03-01,10.45
Kalimantan Utara,34,2023,4,April,4,Total Belanja Daerah,2997361701915.0,191642406639.0,16.85,False,False,2023-04-01,16.85
Kalimantan Utara,34,2023,5,Mei,5,Total Belanja Daerah,2997361701915.0,0.0,16.85,False,False,2023-05-01,16.85
Kalimantan Utara,34,2023,6,Juni,6,Total Belanja Daerah,2997361701915.0,225622107947.0,24.38,False,False,2023-06-01,24.38
Kalimantan Utara,34,2023,7,Juli,7,Total Belanja Daerah,2997361701915.0,210477750422.0,31.4,False,False,2023-07-01,31.4
Kalimantan Utara,34,2023,8,Agustus,8,Total Belanja Daerah,2997361701915.0,255468079362.19995,39.92,False,False,2023-08-01,39.92
Kalimantan Utara,34,2023,9,September,9,Total Belanja Daerah,2997361701915.0,180607814244.0,45.95,False,False,2023-09-01,45.95
Kalimantan Utara,34,2023,10,Oktober,10,Total Belanja Daerah,2997361701915.0,232513591444.90015,53.7,False,False,2023-10-01,53.7
Kalimantan Utara,34,2023,11,November,11,Total Belanja Daerah,2997361701915.0,392609866850.3999,66.8,False,False,2023-11-01,66.8
Kalimantan Utara,34,2023,12,Desember,12,Total Belanja Daerah,2997361701915.0,1011457179411.2998,100.55,False,False,2023-12-01,100.55
Kalimantan Utara,34,2024,1,Januari,13,Total Belanja Daerah,3502591835909.0,87781620854.0,2.51,False,False,2024-01-01,2.51
Kalimantan Utara,34,2024,2,Februari,14,Total Belanja Daerah,3502591835909.0,96053046119.0,5.25,False,False,2024-02-01,5.25
Kalimantan Utara,34,2024,3,Maret,15,Total Belanja Daerah,3502591835909.0,194814921574.91998,10.81,False,False,2024-03-01,10.81
Kalimantan Utara,34,2024,4,April,16,Total Belanja Daerah,3502591835909.0,190374550141.00006,16.25,False,False,2024-04-01,16.25
Kalimantan Utara,34,2024,5,Mei,17,Total Belanja Daerah,3502591835909.0,279956234040.6,24.24,False,False,2024-05-01,24.24
Kalimantan Utara,34,2024,6,Juni,18,Total Belanja Daerah,3502591835909.0,105323950029.47998,27.25,False,False,2024-06-01,27.25
Kalimantan Utara,34,2024,7,Juli,19,Total Belanja Daerah,3502591835909.0,466844312012.69995,40.57,False,False,2024-07-01,40.57
Kalimantan Utara,34,2024,8,Agustus,20,Total Belanja Daerah,3502591835909.0,308508669735.0,49.38,False,False,2024-08-01,49.38
Kalimantan Utara,34,2024,9,September,21,Total Belanja Daerah,3502591835909.0,228811273406.6001,55.91,False,False,2024-09-01,55.91
Kalimantan Utara,34,2024,10,Oktober,22,Total Belanja Daerah,3502591835909.0,299274700449.59985,64.46,False,False,2024-10-01,64.46
Kalimantan Utara,34,2024,11,November,23,Total Belanja Daerah,3502591835909.0,385715940341.8003,75.47,False,False,2024-11-01,75.47
Kalimantan Utara,34,2024,12,Desember,24,Total Belanja Daerah,3502591835909.0,927499799888.3999,101.95,False,False,2024-12-01,101.95
Kalimantan Utara,34,2025,1,Januari,25,Total Belanja Daerah,3191861242085.0,47422636852.0,1.49,False,False,2025-01-01,1.49
Kalimantan Utara,34,2025,2,Februari,26,Total Belanja Daerah,3191861242085.0,108383265556.0,4.88,False,False,2025-02-01,4.88
Kalimantan Utara,34,2025,3,Maret,27,Total Belanja Daerah,3191861242085.0,193170433507.0,10.93,False,False,2025-03-01,10.93
Kalimantan Utara,34,2025,4,April,28,Total Belanja Daerah,3191861242085.0,128130996055.0,14.95,False,False,2025-04-01,14.95
Kalimantan Utara,34,2025,5,Mei,29,Total Belanja Daerah,3191861242085.0,160675106046.0,19.98,False,False,2025-05-01,19.98
Kalimantan Utara,34,2025,6,Juni,30,Total Belanja Daerah,3191861242085.0,210583191030.0,26.58,False,False,2025-06-01,26.58
Kalimantan Utara,34,2025,7,Juli,31,Total Belanja Daerah,3191861242085.0,205118194801.30005,33.01,False,False,2025-07-01,33.01
Kalimantan Utara,34,2025,8,Agustus,32,Total Belanja Daerah,3191861242085.0,170143131548.0,38.34,False,False,2025-08-01,38.34
Kalimantan Utara,34,2025,9,September,33,Total Belanja Daerah,3191861242085.0,220767552853.30005,45.25,False,False,2025-09-01,45.25
Kalimantan Utara,34,2025,10,Oktober,34,Total Belanja Daerah,3191861242085.0,248898683437.09985,53.05,False,False,2025-10-01,53.05
Kalimantan Utara,34,2025,11,November,35,Total Belanja Daerah,3191861242085.0,208891435123.0,59.59,False,False,2025-11-01,59.59
Kalimantan Utara,34,2025,12,Desember,36,Total Belanja Daerah,3191861242085.0,740812149341.4001,82.8,False,False,2025-12-01,82.8
Kalimantan Utara,34,2023,1,Januari,1,Total Pendapatan Daerah,2762361701915.0,279976897011.47,10.14,False,False,2023-01-01,10.14
Kalimantan Utara,34,2023,2,Februari,2,Total Pendapatan Daerah,2762361701915.0,154237654305.95,15.72,False,False,2023-02-01,15.72
Kalimantan Utara,34,2023,3,Maret,3,Total Pendapatan Daerah,2762361701915.0,203757525041.57,23.1,False,False,2023-03-01,23.1
Kalimantan Utara,34,2023,4,April,4,Total Pendapatan Daerah,2762361701915.0,297675696050.44995,33.87,False,False,2023-04-01,33.87
Kalimantan Utara,34,2023,5,Mei,5,Total Pendapatan Daerah,2762361701915.0,0.0,33.87,False,False,2023-05-01,33.87
Kalimantan Utara,34,2023,6,Juni,6,Total Pendapatan Daerah,2762361701915.0,190643164494.95996,40.77,False,False,2023-06-01,40.77
Kalimantan Utara,34,2023,7,Juli,7,Total Pendapatan Daerah,2762361701915.0,166184327643.80005,46.79,False,False,2023-07-01,46.79
Kalimantan Utara,34,2023,8,Agustus,8,Total Pendapatan Daerah,2762361701915.0,302276794155.0,57.73,False,False,2023-08-01,57.73
Kalimantan Utara,34,2023,9,September,9,Total Pendapatan Daerah,2762361701915.0,238715130453.30005,66.37,False,False,2023-09-01,66.37
Kalimantan Utara,34,2023,10,Oktober,10,Total Pendapatan Daerah,2762361701915.0,320568278234.6001,77.98,False,False,2023-10-01,77.98
Kalimantan Utara,34,2023,11,November,11,Total Pendapatan Daerah,2762361701915.0,254638476488.6001,87.2,False,False,2023-11-01,87.2
Kalimantan Utara,34,2023,12,Desember,12,Total Pendapatan Daerah,2762361701915.0,436158536993.1997,102.99,False,False,2023-12-01,102.99
Kalimantan Utara,34,2024,1,Januari,13,Total Pendapatan Daerah,3106998079270.0,357221874902.81,11.5,False,False,2024-01-01,11.5
Kalimantan Utara,34,2024,2,Februari,14,Total Pendapatan Daerah,3106998079270.0,137966594172.02002,15.94,False,False,2024-02-01,15.94
Kalimantan Utara,34,2024,3,Maret,15,Total Pendapatan Daerah,3106998079270.0,226654970435.39996,23.23,False,False,2024-03-01,23.23
Kalimantan Utara,34,2024,4,April,16,Total Pendapatan Daerah,3106998079270.0,354630194971.07007,34.65,False,False,2024-04-01,34.65
Kalimantan Utara,34,2024,5,Mei,17,Total Pendapatan Daerah,3106998079270.0,201529746156.3999,41.13,False,False,2024-05-01,41.13
Kalimantan Utara,34,2024,6,Juni,18,Total Pendapatan Daerah,3106998079270.0,87722819602.6001,43.96,False,False,2024-06-01,43.96
Kalimantan Utara,34,2024,7,Juli,19,Total Pendapatan Daerah,3106998079270.0,515544367813.0,60.55,False,False,2024-07-01,60.55
Kalimantan Utara,34,2024,8,Agustus,20,Total Pendapatan Daerah,3106998079270.0,405695470720.09985,73.61,False,False,2024-08-01,73.61
Kalimantan Utara,34,2024,9,September,21,Total Pendapatan Daerah,3106998079270.0,401804726525.2002,86.54,False,False,2024-09-01,86.54
Kalimantan Utara,34,2024,10,Oktober,22,Total Pendapatan Daerah,3106998079270.0,359154029354.3999,98.1,False,False,2024-10-01,98.1
Kalimantan Utara,34,2024,11,November,23,Total Pendapatan Daerah,3106998079270.0,193669040451.0,104.33,False,False,2024-11-01,104.33
Kalimantan Utara,34,2024,12,Desember,24,Total Pendapatan Daerah,3106998079270.0,217431539367.0,111.33,False,False,2024-12-01,111.33
Kalimantan Utara,34,2025,1,Januari,25,Total Pendapatan Daerah,2947123399085.0,234609861021.82,7.96,False,False,2025-01-01,7.96
Kalimantan Utara,34,2025,2,Februari,26,Total Pendapatan Daerah,2947123399085.0,161280458979.56,13.43,False,False,2025-02-01,13.43
Kalimantan Utara,34,2025,3,Maret,27,Total Pendapatan Daerah,2947123399085.0,231761930204.69995,21.3,False,False,2025-03-01,21.3
Kalimantan Utara,34,2025,4,April,28,Total Pendapatan Daerah,2947123399085.0,280104774152.36,30.8,False,False,2025-04-01,30.8
Kalimantan Utara,34,2025,5,Mei,29,Total Pendapatan Daerah,2947123399085.0,200566839475.8601,37.61,False,False,2025-05-01,37.61
Kalimantan Utara,34,2025,6,Juni,30,Total Pendapatan Daerah,2947123399085.0,156473183239.5,42.92,False,False,2025-06-01,42.92
Kalimantan Utara,34,2025,7,Juli,31,Total Pendapatan Daerah,2947123399085.0,272934901469.8999,52.18,False,False,2025-07-01,52.18
Kalimantan Utara,34,2025,8,Agustus,32,Total Pendapatan Daerah,2947123399085.0,252357077810.80005,60.74,False,False,2025-08-01,60.74
Kalimantan Utara,34,2025,9,September,33,Total Pendapatan Daerah,2947123399085.0,268601969370.80005,69.85,False,False,2025-09-01,69.85
Kalimantan Utara,34,2025,10,Oktober,34,Total Pendapatan Daerah,2947123399085.0,194804677409.09985,76.46,False,False,2025-10-01,76.46
Kalimantan Utara,34,2025,11,November,35,Total Pendapatan Daerah,2947123399085.0,252974624577.8999,85.05,False,False,2025-11-01,85.05
Kalimantan Utara,34,2025,12,Desember,36,Total Pendapatan Daerah,2947123399085.0,154237476687.7002,90.28,False,False,2025-12-01,90.28
Kalimantan Utara,34,2023,1,Januari,1,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,221522935400.0,11.24,False,False,2023-01-01,11.24
Kalimantan Utara,34,2023,2,Februari,2,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,85340293800.0,15.57,False,False,2023-02-01,15.57
Kalimantan Utara,34,2023,3,Maret,3,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,118834551764.0,21.6,False,False,2023-03-01,21.6
Kalimantan Utara,34,2023,4,April,4,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,196137491687.0,31.56,False,False,2023-04-01,31.56
Kalimantan Utara,34,2023,5,Mei,5,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,0.0,31.56,False,False,2023-05-01,31.56
Kalimantan Utara,34,2023,6,Juni,6,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,127567452550.0,38.03,False,False,2023-06-01,38.03
Kalimantan Utara,34,2023,7,Juli,7,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,99707304500.0,43.09,False,False,2023-07-01,43.09
Kalimantan Utara,34,2023,8,Agustus,8,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,214250128350.0,53.97,False,False,2023-08-01,53.97
Kalimantan Utara,34,2023,9,September,9,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,160751377290.0,62.12,False,False,2023-09-01,62.12
Kalimantan Utara,34,2023,10,Oktober,10,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,244246742297.0,74.52,False,False,2023-10-01,74.52
Kalimantan Utara,34,2023,11,November,11,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,149026581925.0,82.08,False,False,2023-11-01,82.08
Kalimantan Utara,34,2023,12,Desember,12,Transfer ke Daerah dan Dana Desa (TKDD),1970436797000.0,314214033252.0,98.03,False,False,2023-12-01,98.03
Kalimantan Utara,34,2024,1,Januari,13,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,276599997600.0,13.56,False,False,2024-01-01,13.56
Kalimantan Utara,34,2024,2,Februari,14,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,77326692600.0,17.35,False,False,2024-02-01,17.35
Kalimantan Utara,34,2024,3,Maret,15,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,154441509306.0,24.92,False,False,2024-03-01,24.92
Kalimantan Utara,34,2024,4,April,16,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,226695297657.0,36.03,False,False,2024-04-01,36.03
Kalimantan Utara,34,2024,5,Mei,17,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,138250395700.0,42.81,False,False,2024-05-01,42.81
Kalimantan Utara,34,2024,6,Juni,18,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,118831215390.0,48.63,False,False,2024-06-01,48.63
Kalimantan Utara,34,2024,7,Juli,19,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,299432967515.0,63.31,False,False,2024-07-01,63.31
Kalimantan Utara,34,2024,8,Agustus,20,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,328372020998.0,79.4,False,False,2024-08-01,79.4
Kalimantan Utara,34,2024,9,September,21,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,313737723726.0,94.78,False,False,2024-09-01,94.78
Kalimantan Utara,34,2024,10,Oktober,22,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,269401196250.0,107.99,False,False,2024-10-01,107.99
Kalimantan Utara,34,2024,11,November,23,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,109453421493.0,113.35,False,False,2024-11-01,113.35
Kalimantan Utara,34,2024,12,Desember,24,Transfer ke Daerah dan Dana Desa (TKDD),2040116614000.0,104733443672.0,118.49,False,False,2024-12-01,118.49
Kalimantan Utara,34,2025,1,Januari,25,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,167482265500.0,8.72,False,False,2025-01-01,8.72
Kalimantan Utara,34,2025,2,Februari,26,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,108939383500.0,14.39,False,False,2025-02-01,14.39
Kalimantan Utara,34,2025,3,Maret,27,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,167427976020.0,23.11,False,False,2025-03-01,23.11
Kalimantan Utara,34,2025,4,April,28,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,155083268876.0,31.19,False,False,2025-04-01,31.19
Kalimantan Utara,34,2025,5,Mei,29,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,144937820855.0,38.74,False,False,2025-05-01,38.74
Kalimantan Utara,34,2025,6,Juni,30,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,114157523706.0,44.68,False,False,2025-06-01,44.68
Kalimantan Utara,34,2025,7,Juli,31,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,169522761286.0,53.51,False,False,2025-07-01,53.51
Kalimantan Utara,34,2025,8,Agustus,32,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,191358007826.0,63.47,False,False,2025-08-01,63.47
Kalimantan Utara,34,2025,9,September,33,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,208542311473.0,74.33,False,False,2025-09-01,74.33
Kalimantan Utara,34,2025,10,Oktober,34,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,115465732308.0,80.34,False,False,2025-10-01,80.34
Kalimantan Utara,34,2025,11,November,35,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,188606104572.0,90.17,False,False,2025-11-01,90.17
Kalimantan Utara,34,2025,12,Desember,36,Transfer ke Daerah dan Dana Desa (TKDD),1920378771000.0,51162841320.0,92.83,False,False,2025-12-01,92.83
Kepulauan Riau,31,2023,1,Januari,1,Belanja Modal,581565471186.0,906827620.0,0.16,False,False,2023-01-01,0.16
Kepulauan Riau,31,2023,2,Februari,2,Belanja Modal,581565471186.0,213480000.0,0.19,False,False,2023-02-01,0.19
Kepulauan Riau,31,2023,3,Maret,3,Belanja Modal,581565471186.0,12270991427.98,2.3,False,False,2023-03-01,2.3
Kepulauan Riau,31,2023,4,April,4,Belanja Modal,581565471186.0,17378437534.0,5.29,False,False,2023-04-01,5.29
Kepulauan Riau,31,2023,5,Mei,5,Belanja Modal,581565471186.0,0.0,5.29,False,False,2023-05-01,5.29
Kepulauan Riau,31,2023,6,Juni,6,Belanja Modal,581565471186.0,50621201321.40001,14.0,False,False,2023-06-01,14.0
Kepulauan Riau,31,2023,7,Juli,7,Belanja Modal,581565471186.0,32214368471.679993,19.53,False,False,2023-07-01,19.53
Kepulauan Riau,31,2023,8,Agustus,8,Belanja Modal,581565471186.0,67457882220.07001,31.13,False,False,2023-08-01,31.13
Kepulauan Riau,31,2023,9,September,9,Belanja Modal,581565471186.0,26088093991.98999,35.62,False,False,2023-09-01,35.62
Kepulauan Riau,31,2023,10,Oktober,10,Belanja Modal,581565471186.0,77757913632.01001,48.99,False,False,2023-10-01,48.99
Kepulauan Riau,31,2023,11,November,11,Belanja Modal,581565471186.0,75402601427.70001,61.96,False,False,2023-11-01,61.96
Kepulauan Riau,31,2023,12,Desember,12,Belanja Modal,581565471186.0,241024162249.43,103.4,False,False,2023-12-01,103.4
Kepulauan Riau,31,2024,1,Januari,13,Belanja Modal,378756061379.0,7912500.0,0.0,False,False,2024-01-01,0.0
Kepulauan Riau,31,2024,2,Februari,14,Belanja Modal,378756061379.0,1427003520.0,0.38,False,False,2024-02-01,0.38
Kepulauan Riau,31,2024,3,Maret,15,Belanja Modal,378756061379.0,10626680030.0,3.18,False,False,2024-03-01,3.18
Kepulauan Riau,31,2024,4,April,16,Belanja Modal,378756061379.0,12756402965.0,6.55,False,False,2024-04-01,6.55
Kepulauan Riau,31,2024,5,Mei,17,Belanja Modal,378756061379.0,9759759900.0,9.13,False,False,2024-05-01,9.13
Kepulauan Riau,31,2024,6,Juni,18,Belanja Modal,378756061379.0,9464863872.0,11.63,False,False,2024-06-01,11.63
Kepulauan Riau,31,2024,7,Juli,19,Belanja Modal,378756061379.0,30218365107.58,19.61,False,False,2024-07-01,19.61
Kepulauan Riau,31,2024,8,Agustus,20,Belanja Modal,378756061379.0,25826410134.0,26.43,False,False,2024-08-01,26.43
Kepulauan Riau,31,2024,9,September,21,Belanja Modal,378756061379.0,13430614841.0,29.97,False,False,2024-09-01,29.97
Kepulauan Riau,31,2024,10,Oktober,22,Belanja Modal,378756061379.0,41564380968.62001,40.95,False,False,2024-10-01,40.95
Kepulauan Riau,31,2024,11,November,23,Belanja Modal,378756061379.0,28057788016.23999,48.35,False,False,2024-11-01,48.35
Kepulauan Riau,31,2024,12,Desember,24,Belanja Modal,378756061379.0,124203893735.41998,81.15,False,False,2024-12-01,81.15
Kepulauan Riau,31,2025,1,Januari,25,Belanja Modal,269313511475.33,0.0,0.0,False,False,2025-01-01,0.0
Kepulauan Riau,31,2025,2,Februari,26,Belanja Modal,269313511475.33,6307997.0,0.0,False,False,2025-02-01,0.0
Kepulauan Riau,31,2025,3,Maret,27,Belanja Modal,269313511475.33,16710871084.29,6.21,False,False,2025-03-01,6.21
Kepulauan Riau,31,2025,4,April,28,Belanja Modal,269313511475.33,1696856090.0,6.84,False,False,2025-04-01,6.84
Kepulauan Riau,31,2025,5,Mei,29,Belanja Modal,269313511475.33,7176986324.389999,9.5,False,False,2025-05-01,9.5
Kepulauan Riau,31,2025,6,Juni,30,Belanja Modal,269313511475.33,15315392610.769997,15.19,False,False,2025-06-01,15.19
Kepulauan Riau,31,2025,7,Juli,31,Belanja Modal,269313511475.33,26055208009.0,24.86,False,False,2025-07-01,24.86
Kepulauan Riau,31,2025,8,Agustus,32,Belanja Modal,269313511475.33,7278415687.199997,27.57,False,False,2025-08-01,27.57
Kepulauan Riau,31,2025,9,September,33,Belanja Modal,269313511475.33,27166836125.270004,37.65,False,False,2025-09-01,37.65
Kepulauan Riau,31,2025,10,Oktober,34,Belanja Modal,269313511475.33,41636161990.7,53.11,False,False,2025-10-01,53.11
Kepulauan Riau,31,2025,11,November,35,Belanja Modal,269313511475.33,35733833325.25,66.38,False,False,2025-11-01,66.38
Kepulauan Riau,31,2025,12,Desember,36,Belanja Modal,269313511475.33,53383008466.29001,86.2,False,False,2025-12-01,86.2
Kepulauan Riau,31,2023,1,Januari,1,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-01-01,0.0
Kepulauan Riau,31,2023,2,Februari,2,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-02-01,0.0
Kepulauan Riau,31,2023,3,Maret,3,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-03-01,0.0
Kepulauan Riau,31,2023,4,April,4,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-04-01,0.0
Kepulauan Riau,31,2023,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-05-01,0.0
Kepulauan Riau,31,2023,6,Juni,6,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-06-01,0.0
Kepulauan Riau,31,2023,7,Juli,7,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-07-01,0.0
Kepulauan Riau,31,2023,8,Agustus,8,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-08-01,0.0
Kepulauan Riau,31,2023,9,September,9,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-09-01,0.0
Kepulauan Riau,31,2023,10,Oktober,10,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-10-01,0.0
Kepulauan Riau,31,2023,11,November,11,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-11-01,0.0
Kepulauan Riau,31,2023,12,Desember,12,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,18300000000.0,0.0,0.0,True,False,2023-12-01,0.0
Kepulauan Riau,31,2024,1,Januari,13,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,0.0,False,False,2024-01-01,0.0
Kepulauan Riau,31,2024,2,Februari,14,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,0.0,False,False,2024-02-01,0.0
Kepulauan Riau,31,2024,3,Maret,15,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,0.0,False,False,2024-03-01,0.0
Kepulauan Riau,31,2024,4,April,16,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,0.0,False,False,2024-04-01,0.0
Kepulauan Riau,31,2024,5,Mei,17,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,0.0,False,False,2024-05-01,0.0
Kepulauan Riau,31,2024,6,Juni,18,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,0.0,False,False,2024-06-01,0.0
Kepulauan Riau,31,2024,7,Juli,19,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,1904909335.0,5.25,False,False,2024-07-01,5.25
Kepulauan Riau,31,2024,8,Agustus,20,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,5.25,False,True,2024-08-01,5.25
Kepulauan Riau,31,2024,9,September,21,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,5.25,False,True,2024-09-01,5.25
Kepulauan Riau,31,2024,10,Oktober,22,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,5.25,False,True,2024-10-01,5.25
Kepulauan Riau,31,2024,11,November,23,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,5.25,False,True,2024-11-01,5.25
Kepulauan Riau,31,2024,12,Desember,24,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,36250000000.0,0.0,5.25,False,True,2024-12-01,5.25
Kepulauan Riau,31,2025,1,Januari,25,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,0.0,False,False,2025-01-01,0.0
Kepulauan Riau,31,2025,2,Februari,26,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,0.0,False,False,2025-02-01,0.0
Kepulauan Riau,31,2025,3,Maret,27,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,0.0,False,False,2025-03-01,0.0
Kepulauan Riau,31,2025,4,April,28,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,0.0,False,False,2025-04-01,0.0
Kepulauan Riau,31,2025,5,Mei,29,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,2275536541.0,73.4,False,False,2025-05-01,73.4
Kepulauan Riau,31,2025,6,Juni,30,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,73.4,False,True,2025-06-01,73.4
Kepulauan Riau,31,2025,7,Juli,31,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,73.4,False,True,2025-07-01,73.4
Kepulauan Riau,31,2025,8,Agustus,32,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,73.4,False,True,2025-08-01,73.4
Kepulauan Riau,31,2025,9,September,33,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,73.4,False,True,2025-09-01,73.4
Kepulauan Riau,31,2025,10,Oktober,34,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,73.4,False,True,2025-10-01,73.4
Kepulauan Riau,31,2025,11,November,35,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3100000000.0,0.0,73.4,False,True,2025-11-01,73.4
